y,proba,pli
0,0.19090157903667218,1
0,0.2032124375911558,1
1,0.3187578561298946,1
0,0.2671490371177162,1
0,0.2286729972562883,1
1,0.48599231679117777,1
0,0.16178725396708504,1
0,0.30108844413177455,1
0,0.16279110982649553,1
0,0.19696298525006398,1
0,0.27005186429294875,1
0,0.226299495491637,1
0,0.1826182968445432,1
0,0.1399576044672978,1
0,0.3764944675457389,1
1,0.4306145328704002,1
1,0.3694640355003349,1
1,0.31395012747691936,1
0,0.37740537421190345,1
0,0.18999191473987212,1
1,0.32962344441960845,1
0,0.36733508520657365,1
1,0.44625754439277376,1
0,0.21211792731945117,1
0,0.4639532525065098,1
0,0.15763950455398923,1
0,0.2685546193003297,1
0,0.3636408187224491,1
0,0.18971259352749478,1
1,0.3369470688616168,1
1,0.3066265933618761,1
0,0.6780918607189595,1
0,0.32097243716697144,1
0,0.14226049320099327,1
0,0.41195473628550816,1
0,0.11957701460714054,1
0,0.3711448113927983,1
0,0.3542076384497674,1
0,0.5634444516971413,1
0,0.3675164734859884,1
0,0.10664423588834346,1
0,0.2071601852754263,1
1,0.4366159920627537,1
0,0.37364611256258123,1
0,0.3319392083189314,1
0,0.17060739901040675,1
0,0.2215997156461189,1
0,0.4183751077070246,1
1,0.09364190533337273,1
0,0.07604310274604822,1
1,0.35957915880206137,1
0,0.4451334202553876,1
0,0.3126293992908748,1
1,0.17732828267368983,1
1,0.42156024657390534,1
0,0.08768958696172705,1
1,0.22215537919085881,1
0,0.4077068766078368,1
0,0.16958380077049998,1
1,0.28284197858815957,1
0,0.05356804099360467,1
0,0.2954042810707166,1
1,0.4261716504060475,1
0,0.133023778030367,1
0,0.3888948911080873,1
0,0.19194381572445626,1
0,0.3037838517294615,1
0,0.18757757393401148,1
0,0.6410781949132107,1
0,0.46212307252577456,1
1,0.3322940265011486,1
0,0.1963954277498138,1
0,0.2825328244484683,1
0,0.4741761604199436,1
0,0.3997807618586138,1
0,0.07264413078006846,1
0,0.31255094355678015,1
1,0.27057066618931563,1
1,0.26650256475529666,1
0,0.10596212558676708,1
1,0.19193480390580078,1
0,0.3749993464625208,1
1,0.32094823162081637,1
0,0.2994007337257918,1
1,0.3139210592506545,1
0,0.0996098491923797,1
0,0.23425583762182506,1
0,0.4443529033998019,1
1,0.41679602146518013,1
1,0.1253440628490524,1
0,0.17956396497014557,1
0,0.2557347713481973,1
0,0.3664614919272284,1
1,0.37249030445546133,1
0,0.38834028584689384,1
1,0.37248315523425757,1
1,0.4776362076364128,1
1,0.4161498133721489,1
0,0.1792211124602046,1
1,0.4254143567486007,1
0,0.5051033844601405,1
0,0.10655115692325876,1
0,0.4820912859788352,1
0,0.1325514547630377,1
0,0.20653952305820317,1
1,0.2898180538712196,1
0,0.32140760756715697,1
1,0.38983539309414383,1
0,0.3763089482865916,1
0,0.4900132540710767,1
0,0.33735372508999995,1
0,0.2813002910791424,1
1,0.31774978100459417,1
1,0.3237816659472281,1
0,0.2843971591522673,1
0,0.27866985588186494,1
0,0.10996680648101624,1
0,0.2968260813558482,1
1,0.4183153241213755,1
1,0.1580613856053097,1
1,0.44740827247563675,1
0,0.13506599572719258,2
1,0.36226170023542537,2
1,0.42925938752776815,2
0,0.13032132007405875,2
1,0.2254892274608335,2
0,0.08402123106043147,2
1,0.4056735576614485,2
0,0.24202306714205402,2
0,0.18256459635849015,2
0,0.16550873720223638,2
0,0.1016263917639916,2
0,0.330088803108824,2
1,0.4928482872815482,2
1,0.24266403612224302,2
0,0.376820778734969,2
0,0.37532405498706867,2
0,0.14981832980671952,2
0,0.3396486553202999,2
1,0.2815101194862844,2
0,0.15602012549419644,2
0,0.10412544275314772,2
0,0.14835597287811503,2
1,0.2821256393619533,2
0,0.21987720058643703,2
0,0.2826832629050792,2
1,0.5317509795517709,2
0,0.30869559294324345,2
1,0.6513406896411634,2
1,0.5277306151585857,2
0,0.47216689125586353,2
0,0.4460179746597467,2
1,0.4584167341600104,2
0,0.22410629524858627,2
0,0.4478901315910747,2
1,0.6069251549854193,2
0,0.4929855080208204,2
0,0.1431319971166466,2
0,0.08514795031716921,2
0,0.24035326054842968,2
0,0.11713238901361983,2
0,0.14675490380510153,2
0,0.11225505736881584,2
0,0.507359393301899,2
0,0.19821732247827215,2
0,0.2331694639948428,2
0,0.06254283563329256,2
0,0.2408761685253177,2
0,0.5623543037986664,2
0,0.21075200991815923,2
0,0.1347231940840582,2
0,0.11071336767232924,2
0,0.12527134657494152,2
0,0.09017219488080475,2
0,0.15501065200677994,2
0,0.2211901359505199,2
0,0.08584718368041415,2
0,0.08910751020798514,2
1,0.4079351679274268,2
0,0.053171122404436735,2
1,0.44421203582313573,2
1,0.30559999571326446,2
0,0.15416266302703907,2
0,0.2486907237913784,2
0,0.3595338890178148,2
1,0.0724446411414293,2
0,0.319461099233985,2
1,0.22312889892657067,2
1,0.16004632843976974,2
0,0.1752470860078031,2
0,0.36691954928776904,2
1,0.1378330755550564,2
0,0.07962410355384013,2
0,0.10451275661156442,2
1,0.19856185453965058,2
1,0.30033640583127696,2
0,0.1741662547086077,2
0,0.23836018583544477,2
0,0.38553589985676096,2
0,0.09493751296413494,2
0,0.2145941183826976,2
0,0.4032984246959679,2
0,0.10212227729164108,2
1,0.13955310804641052,2
0,0.2833084628253912,2
1,0.36582121101825327,2
1,0.22182218213473257,2
0,0.2623572488390522,2
1,0.2677129512037458,2
0,0.2581587139650097,2
0,0.15179034217047635,2
0,0.09176924766101627,2
0,0.2714260615480647,2
0,0.25504291620661185,2
0,0.5505343952506588,2
0,0.28138682448310043,2
1,0.3710827072641114,2
0,0.22636070333478092,2
0,0.22925185506601892,2
1,0.37573613233198183,2
0,0.11627567711206527,2
0,0.23359669171813394,2
0,0.16104413886866917,2
0,0.10710307631926992,2
1,0.21030921203491715,2
1,0.29096001421091183,2
0,0.1259080986696457,2
1,0.4068429642986706,2
0,0.39499403605089517,2
0,0.09896140854450283,2
0,0.2823196958338392,2
0,0.08082311361333634,2
0,0.20826793890324066,2
0,0.37252493648380935,2
0,0.1043651815756875,2
0,0.0824989845532777,2
0,0.13147041659310282,2
0,0.23985935232221656,2
0,0.18445727659515976,2
0,0.16028765003026926,2
0,0.44700539917332044,2
0,0.5667913734755001,2
0,0.14357229941064759,2
0,0.08715437713988765,2
1,0.18832459707477978,2
0,0.23913089212041747,2
1,0.24249552174216363,2
1,0.4470458040505168,2
0,0.16251163148456932,2
0,0.21634078953513902,2
1,0.21580456552754984,2
0,0.24914176243342426,2
0,0.12837675054299186,2
0,0.09884001655015189,2
0,0.16346498251070313,2
0,0.3129957810207843,2
0,0.21616683536525738,2
0,0.4029844882905365,2
1,0.09521559747253584,2
0,0.08643348976850793,2
0,0.2712958925444904,2
0,0.09797006514550835,2
0,0.130468530276149,2
0,0.15433688416600694,2
0,0.23697689351004764,2
0,0.43584239480336484,2
0,0.3835549021701232,2
1,0.3797590304785594,2
0,0.3671807287037506,2
1,0.5297213593447622,2
0,0.4621218378533447,2
0,0.22854736047348265,2
1,0.40635140734888825,2
0,0.3597681539544596,2
0,0.24733534493525944,2
0,0.1325326884133056,2
0,0.3666035452987151,2
0,0.14127554117793573,2
0,0.24003456285663416,2
0,0.3925677781011989,2
1,0.32422588291165655,2
0,0.16385421483992615,2
1,0.32343632290154667,2
0,0.24375927654301865,2
0,0.4733696034726696,2
0,0.26354717065762173,2
1,0.2510822689225688,2
0,0.2081682100279963,2
0,0.397034094544084,2
1,0.36094561076886117,2
0,0.35552167902031373,2
1,0.40347052071708267,2
1,0.662488469957493,2
0,0.26308554016570673,2
0,0.4440762144677093,2
0,0.1713407072437788,2
0,0.15056501103680325,2
0,0.44732492458874096,2
0,0.39090877213249037,2
1,0.5232778720717097,2
1,0.33453172781756463,2
0,0.07050309900800608,2
0,0.2248644014109932,2
0,0.09462461493810362,2
0,0.1855925026642087,2
0,0.38122861579541445,2
1,0.38445918285382014,2
0,0.3085939770801365,2
1,0.30935713114352725,2
0,0.10332839467787391,2
1,0.273248814077803,2
1,0.2548882451275196,2
1,0.13023439382620103,2
0,0.1621688491580751,2
0,0.22852082503839943,2
0,0.2597059124768744,2
0,0.14808475154701153,2
1,0.3793432657528297,2
0,0.13044281548316958,2
1,0.13074511960836027,2
0,0.20333784497207788,2
0,0.15653301453658433,2
0,0.33865640333452895,2
0,0.0979171577418329,2
1,0.35961938498152635,2
1,0.37227941818236737,2
0,0.41386281320426477,2
0,0.3511707122148517,2
1,0.410038491200001,2
0,0.2810233194150156,2
0,0.09685326359405547,2
0,0.19026382008961096,2
0,0.19196196867414278,2
0,0.056430647393515984,2
0,0.07432269714826437,2
0,0.32110155070162605,2
1,0.22047302210754277,2
0,0.18387906444730115,2
0,0.0651970405725652,2
0,0.31851885790570944,2
0,0.16509412829223685,2
1,0.4291846530124229,2
0,0.11460358681078692,2
1,0.31297450068410904,2
0,0.09918860410161479,2
0,0.14331123118109704,2
0,0.10611285721184163,2
0,0.2361017400741937,2
0,0.16754168382792628,2
1,0.24917987608144881,2
1,0.24124993893380384,2
0,0.14066375538760426,2
0,0.08831322100084081,2
0,0.20905030135367084,2
0,0.6869853432928371,2
0,0.4780336503712672,2
0,0.1253782938530249,2
0,0.25085343941274924,2
0,0.19062268035472,2
0,0.26950517960747766,2
0,0.07467719338261922,2
0,0.4222434528987645,2
0,0.4451179656727554,2
1,0.24668734861008912,2
0,0.3050116199576952,2
0,0.2915855227574934,2
0,0.18976209382955705,2
1,0.3461352895169534,2
0,0.10447719748141279,2
0,0.34824640214433594,2
0,0.31788432098435465,2
0,0.2836521931610032,2
0,0.15682571724606384,2
1,0.39635379488460254,2
0,0.25857075024940246,2
1,0.3207168520428102,2
1,0.36496653465561923,2
0,0.23797112185100808,2
1,0.41970178458730717,2
0,0.1078427707738433,2
0,0.4561776994127052,2
0,0.09382905037673694,2
1,0.3960574244895006,2
0,0.3421702053690296,2
0,0.369675750261766,2
0,0.11642602826426403,2
0,0.32002711884533397,2
0,0.11178173663493811,2
0,0.20652774466174123,2
0,0.058263424445071134,2
0,0.16250512764545896,2
1,0.2950283162960675,2
0,0.10396377501870727,2
1,0.24333119075718332,2
0,0.10991759396907466,2
1,0.22179493734752523,2
0,0.08442357250558433,2
0,0.37024351423923,2
1,0.43561432937053185,2
0,0.09982041938752242,2
0,0.08598273306812068,2
0,0.1367763795390914,2
0,0.2926069826863608,2
1,0.12234523763627086,2
0,0.42100285783572755,2
0,0.24203270453144493,2
0,0.13108229950745617,2
1,0.3404117832483568,2
1,0.49491525271321046,2
1,0.21994230105605264,2
0,0.3195786899335597,2
0,0.3435797624539548,2
0,0.2821273579991125,2
0,0.11429581230723551,2
1,0.089686482895585,2
0,0.2403972885788661,2
0,0.30895216035539924,2
1,0.23505102579581127,2
1,0.4730951269504305,2
1,0.212505441629261,2
0,0.07737390395574784,2
0,0.26857870465307454,2
1,0.25200644008890893,2
0,0.08556780172093255,2
0,0.09545139308766143,2
0,0.4202474546695269,2
1,0.1588152950647007,2
0,0.1235538945589975,2
0,0.40100082715528884,2
0,0.3451418989923477,2
1,0.3344564712404295,2
0,0.19979264531105892,2
0,0.20742843202138284,2
0,0.15470198864850634,2
0,0.09563733054793125,2
1,0.2938254694118819,2
0,0.20416067845882435,2
0,0.3383895379922977,2
0,0.3026072736209792,2
0,0.3514421756483359,2
0,0.40823517359284267,2
0,0.17067524069970258,2
0,0.21677509557571759,2
1,0.24344810427919414,2
0,0.11419629191100494,2
1,0.42104753290093144,2
0,0.14842372669256867,2
0,0.25003543152651825,2
1,0.27709592689021856,2
0,0.4552791940695584,2
0,0.2880351007888754,2
0,0.3106139478665808,2
0,0.22382097458939082,2
0,0.15839829376098455,2
1,0.33968030846066244,2
0,0.3063391753940955,2
1,0.4134344926599427,2
0,0.06193218538003725,2
0,0.31002178775770095,2
1,0.6356206690860976,2
0,0.41871934551491174,2
0,0.1512471126658363,2
0,0.3984416307468291,2
0,0.4415493693860221,2
0,0.1501280729539984,2
0,0.12259765046564869,2
1,0.4862851241179392,2
0,0.11801810716049972,2
0,0.21860220687532952,2
1,0.24253721542102585,2
0,0.287768915445297,2
1,0.13298707127989204,2
0,0.07311816587900324,2
0,0.3231514834535003,2
1,0.3281378358796282,2
0,0.1905938444380446,2
0,0.4850945252827806,2
0,0.11447306539056401,2
0,0.39389429135411663,2
0,0.26621037315372076,2
0,0.26245110792634807,2
0,0.25919053024444116,2
0,0.2883128661617817,2
1,0.31356946154563164,2
0,0.3670882943753967,2
0,0.18994124968396053,2
0,0.32593732660637614,2
0,0.11732598588460282,2
1,0.44361231983068994,2
0,0.3543078854878597,2
0,0.26049683371264903,2
0,0.42479333062604574,2
0,0.3112421218718466,2
0,0.17612853526823524,2
0,0.19217849296913095,2
0,0.22801655565651952,2
1,0.3298089773944537,2
1,0.29978502482385816,2
1,0.336998148027724,2
1,0.2796196068710355,2
0,0.3602562342553889,2
0,0.24809487276628375,2
0,0.13609372408608317,2
0,0.3564612176174225,2
0,0.18226941473181085,2
0,0.2623578585874505,2
0,0.2228097785896726,2
0,0.08762489672931789,2
0,0.35590886626171264,2
0,0.10501965067019048,2
0,0.0823692096829929,2
0,0.10525731573349428,2
0,0.11599352454648017,2
0,0.3393773698945067,2
0,0.36817409049318905,2
0,0.24303514069205023,2
1,0.3304803772292594,2
0,0.1901761839140658,2
1,0.33274265216827525,2
0,0.09744808289193002,2
0,0.14917631814311091,2
0,0.1691410183342721,2
0,0.12761941281769873,2
0,0.12780251083011462,2
0,0.1329093217369775,2
0,0.15972698535850116,2
0,0.12098332131134937,2
0,0.16730079715050833,2
1,0.2630456359914337,2
1,0.2565464081611428,2
0,0.41602856038848246,2
0,0.1479082273522744,2
0,0.1039182843563089,2
0,0.3655694209410433,2
1,0.1298423505170459,2
0,0.3031336248015675,2
1,0.4043157438776512,2
1,0.3383435596850869,2
0,0.17928314055152408,2
0,0.07217095128266704,2
0,0.19544894401468071,2
0,0.27181308835790696,2
0,0.11062999339505566,2
0,0.24223046506303508,2
1,0.2725172455090582,2
0,0.13824631854201358,2
1,0.1414667764138111,2
1,0.46320608421671594,2
0,0.0978264686341549,2
0,0.19052345975320495,2
1,0.1611315020453684,2
0,0.29324197113795347,2
0,0.07104677944108953,2
0,0.40907804620618654,2
1,0.5391051993366963,2
0,0.1499365108226648,2
0,0.25865877868114295,2
0,0.2832176173714712,2
0,0.2946747146265064,2
0,0.3118495893425521,2
0,0.3269585689023614,2
0,0.14612233443520878,2
1,0.2741367587694206,2
0,0.37088483139903694,2
0,0.3181261766164835,2
1,0.23285158228575592,2
0,0.06359185826252547,2
0,0.11974932679703862,2
0,0.055111331830843505,2
0,0.37881800759258616,2
0,0.1826004195464765,2
1,0.285364162653003,2
0,0.07370944895363812,2
0,0.19598882898941528,2
0,0.29656431711681985,2
1,0.13239480809637125,2
0,0.3049179968299043,2
0,0.4106749433907248,2
1,0.38342037563316217,2
0,0.14758905616593995,2
0,0.289946741529728,2
0,0.09556293823298756,2
1,0.2511687347551317,2
0,0.08592815121274461,2
0,0.14759294767804917,2
0,0.27069016135640617,2
0,0.10118298443581406,2
0,0.2524848658631235,2
0,0.4687273555008001,2
1,0.5069833695501615,2
0,0.08282454898979581,2
1,0.36021905206334226,2
0,0.07570835376137897,2
0,0.4057520959188862,2
0,0.15886041277818383,2
0,0.18442253991233135,2
1,0.3084672755435053,2
0,0.10378039100366852,2
0,0.3984164592015877,2
0,0.33760403480010226,2
0,0.26482290463308356,2
0,0.05606612540464105,2
0,0.29681751439042625,2
1,0.221504696886891,2
1,0.4608736339784758,2
0,0.05533780531561508,2
1,0.42143804568358145,2
0,0.18672834791925427,2
0,0.2663045407187438,2
0,0.42411087977048356,2
0,0.22647591632980812,2
0,0.22523759597512452,2
0,0.1753544046470027,2
0,0.1927275525537963,2
0,0.08568110343370784,2
0,0.33468927130388404,2
0,0.08201442677269974,2
0,0.21169542519328044,2
1,0.45989776615361183,2
1,0.08982989370500896,2
0,0.21714739785220294,2
0,0.09204542651914911,2
1,0.2184834168917581,2
1,0.4160386503475191,2
1,0.28224097673159965,2
0,0.07044471833660429,2
0,0.32747233042625146,2
0,0.26403922062387386,2
0,0.3061573427503478,2
0,0.11577180678488616,2
0,0.04063235757019867,2
0,0.26948989037661564,2
1,0.3200834901108004,2
0,0.4326270419874295,2
0,0.416083364681144,2
0,0.18616475498903348,2
1,0.33631632656824195,2
1,0.25463782692072556,2
0,0.13375550657656624,2
0,0.2522794818707529,2
1,0.19454884852946958,2
0,0.26226322453286754,2
0,0.1684906072712153,2
0,0.16635338355992577,2
0,0.35015050340545184,2
0,0.19894974708173024,2
1,0.27537691802008557,2
1,0.31138802962707374,2
0,0.2941647398099079,2
1,0.34724246610754483,2
1,0.2505887273406143,2
0,0.32201879790734617,2
1,0.6286745849065836,2
0,0.10064403274393222,2
1,0.1582732905497765,2
1,0.3089726569176955,2
1,0.3294853011825418,2
0,0.14083113028001823,2
1,0.3590053245869738,2
0,0.2634339218337535,2
1,0.3572238440172925,2
0,0.24884951122668938,2
1,0.3583967932426039,2
0,0.20228752275427198,2
1,0.357062968461737,2
0,0.06192838003406355,2
1,0.4271621822153693,2
0,0.08994447095068411,2
0,0.2161205947236974,2
0,0.4068165425313035,2
0,0.20963149505220835,2
0,0.4184582388050276,2
1,0.27869043791249515,2
0,0.16026033546466684,2
0,0.2215330545986192,2
0,0.16470705618285691,2
1,0.6140708566516677,2
0,0.20662017894612184,2
0,0.15017290780023154,2
0,0.1678218530572681,2
0,0.20862360030249658,2
0,0.25364416711648274,2
0,0.3353455710181782,2
0,0.03973224228622592,2
0,0.24491371448619406,2
0,0.3112864000553133,2
0,0.18096968066819172,2
0,0.3673502708960641,2
0,0.17230125926535123,2
0,0.05679074041830573,2
0,0.0743852467908327,2
0,0.128041838157764,2
0,0.47487142153306616,2
0,0.16627380066472497,2
0,0.1737438204749277,2
0,0.44676434013567895,2
0,0.10847313954497904,2
0,0.46786791176546905,2
0,0.2858698655769152,2
0,0.09400567762459242,2
0,0.2521862507159526,2
0,0.23570801971997318,2
0,0.09191229156391516,2
0,0.17253567536351863,2
0,0.3578930298380278,2
1,0.22436690149689553,2
1,0.17548147940545022,2
0,0.23899853393625997,2
0,0.05832888455235741,2
1,0.28432313905238005,2
0,0.2631842289003145,2
0,0.07919759757323162,2
0,0.23784970473881345,2
0,0.06469404860872882,2
0,0.3437636421823807,2
0,0.09510954131212454,2
0,0.12310791068866023,2
0,0.18899792122184422,2
1,0.3775625258888375,2
0,0.3132912993436359,2
0,0.07629477907915265,2
0,0.2891082276071766,2
0,0.19176389917784897,2
0,0.1385986423828192,2
0,0.2794268946514597,2
1,0.10465264851763424,2
1,0.47367894509130903,2
0,0.29768562199232196,2
1,0.401354413963963,2
0,0.08078611245407177,2
0,0.3056549560561445,2
0,0.32413212446379,2
1,0.3347491194789767,2
0,0.17445757731989045,2
1,0.5587525912892279,2
0,0.16597303800286617,2
0,0.11063166759190396,2
0,0.25830665855468016,2
1,0.40447844940413924,2
0,0.30224356672320996,2
1,0.3643257960986462,2
1,0.14385237685693322,2
1,0.08113191797076313,2
0,0.33530136196066473,2
0,0.14682834658446692,2
0,0.2140896077293902,2
1,0.30243010193293285,2
0,0.12085936959226048,2
0,0.32932717108837034,2
0,0.14550794334485384,2
0,0.2838472503277511,2
0,0.21588407841790297,2
0,0.2338857246642747,2
0,0.36154754524540017,2
0,0.5337116970822033,2
0,0.12131362687313078,2
0,0.16490243102908944,2
0,0.2358733622911855,2
0,0.32401658481346496,2
1,0.21040930279322265,2
0,0.07699312560455598,2
0,0.22032269487606543,2
0,0.16702619504800292,2
0,0.18024295521339811,2
1,0.2625937536476518,2
0,0.2733981454607959,2
1,0.37310698797176056,2
0,0.09070380876071926,2
0,0.25001146176250355,2
0,0.23375452303027078,2
1,0.29720275983459443,2
1,0.32982578147724523,2
0,0.4428352198214369,2
0,0.05556640802246923,2
1,0.367975383017314,2
1,0.2217061846372136,2
0,0.06655850323455659,2
1,0.4303932220804374,2
1,0.30728496181445425,2
0,0.12665483306454492,2
0,0.27417037664017085,2
0,0.40580388127312894,2
0,0.35044580996141905,2
0,0.3517663384875217,2
0,0.07840811028363451,2
0,0.3451246285212324,2
0,0.1549271239186605,2
0,0.19765137102848665,2
1,0.14723322666953692,2
0,0.16297567716949163,2
0,0.24039024420707264,2
0,0.07630413168651794,2
1,0.38833851042855627,2
0,0.12270456259668852,2
0,0.09830107825986009,2
0,0.33222188565522187,2
0,0.3360023023397448,2
1,0.279514469580011,2
1,0.28272835170949134,2
0,0.04129909150717621,2
0,0.3023484866453411,2
1,0.12469706361358543,2
1,0.20041813619886545,2
0,0.3629801802352266,2
1,0.4459981800985483,2
0,0.1543961023589604,2
0,0.3779099665631029,2
1,0.0710509367014418,2
0,0.2621457029552997,2
0,0.19416253166549818,2
0,0.2259029434325152,2
0,0.27423415359748476,2
0,0.3079968188377192,2
1,0.299114808566295,2
0,0.30238700183851863,2
0,0.1931214174847795,2
0,0.08501778351937044,2
0,0.21221555762403563,2
0,0.2883571429051222,2
1,0.43290139441732006,2
0,0.17079239336953844,2
0,0.2111341878075444,2
1,0.3768815696705601,2
0,0.2535964066948652,2
0,0.061205790164494345,2
0,0.22719945190455654,2
0,0.08047960632657636,2
0,0.09934531770607276,2
0,0.40226113126965135,2
0,0.16510644592864782,2
0,0.28088624575913673,2
0,0.16157430061578593,2
0,0.09507296854900835,2
0,0.21632197943921025,2
1,0.11177412350251589,2
0,0.3181640596002416,2
0,0.10604848148584135,2
0,0.11177500404859383,2
1,0.23291602415293916,2
0,0.31504303718446014,2
0,0.09552600550253476,2
0,0.17866079627674458,2
1,0.11959739749220294,2
0,0.09247433550811271,2
0,0.21621758011590872,2
0,0.22576692755742978,2
0,0.42150671873187895,2
0,0.22829945696287107,2
0,0.12893326153270018,2
0,0.15792973679384675,2
0,0.19101057862756465,2
0,0.30007759807171397,2
0,0.2991363954296232,2
1,0.42585406612736787,2
0,0.527890261831478,2
0,0.30221898157710164,2
0,0.15110269032477705,2
0,0.06763626078301453,2
0,0.14029072057097397,2
0,0.4591267346945677,2
0,0.18767578708667004,2
0,0.3228246935844929,2
1,0.27422171025035885,2
0,0.37063259428699746,2
1,0.10848130964502274,2
0,0.09609441302826739,2
0,0.17468091685335624,2
0,0.30821780893979717,2
0,0.2789755899031817,2
1,0.21134768921251196,2
0,0.39228181886425334,2
0,0.052542873234582524,2
0,0.32709206330373897,2
1,0.40000715511879265,2
0,0.42388701479891444,2
0,0.11143028145639718,2
0,0.31542674876554544,2
0,0.292559976945277,2
0,0.24805978865296355,2
0,0.13405911120621733,2
0,0.05583331061838583,2
0,0.303783794511897,2
0,0.24548250712757344,2
0,0.08966854088236856,2
1,0.24510648525942183,2
1,0.27663272562962876,2
1,0.5346884016812598,2
1,0.40650188141595534,2
0,0.21555854878352765,2
0,0.4891398539789677,2
1,0.2250409804389874,2
0,0.0585770548566171,2
0,0.1271227704305284,2
0,0.10697806067749602,2
0,0.3313780871839027,2
0,0.04992814018404512,2
0,0.0739373129190005,2
0,0.3391413886326522,2
0,0.06890189990541544,2
0,0.2909745561299225,2
0,0.3372656678745675,2
0,0.11110475982993132,2
0,0.29370219083835364,2
0,0.09909642970070281,2
0,0.09139404951013279,2
1,0.3388218526047177,2
0,0.071271793916244,2
0,0.06654145491956709,2
0,0.3213057423507232,2
1,0.3071683986149254,2
0,0.23534476618799816,2
1,0.39074282494761503,2
0,0.2553222561976497,2
0,0.08053599817393906,2
0,0.12254109084404316,2
0,0.10505316878579385,2
1,0.16995149266840007,2
0,0.28887849908445296,2
0,0.27712420361785806,2
1,0.28919222395377275,2
0,0.30866993448011726,2
0,0.1979769951034301,2
1,0.3178781167471562,2
1,0.1320498668562742,2
0,0.22765115733009125,2
0,0.31725600568331147,2
0,0.1812782650133557,2
0,0.3121325337792376,2
1,0.12400982363715116,2
0,0.13265163547726433,2
1,0.4968305122897144,2
0,0.09656628552625357,2
1,0.15271492931487246,2
1,0.3092447112441207,2
0,0.15486648955098903,2
0,0.19707075865199553,2
0,0.5088667082300884,2
0,0.21970883184817927,2
0,0.1258232597463186,2
0,0.1137380651381387,2
0,0.212096328667426,2
0,0.13103461304178174,2
1,0.6516593981580554,2
0,0.391223460595363,2
0,0.1338560419085761,2
1,0.19509217339049126,2
0,0.15270662992430992,2
0,0.2770030775508938,2
0,0.1698723867886433,2
0,0.4850196698627408,2
1,0.31148703609119044,2
0,0.24939535048533978,2
1,0.42750513107739674,2
0,0.30867943689168986,2
0,0.11268878976794897,2
0,0.3252175019853969,2
0,0.2129283396891235,2
0,0.15007345162124391,2
0,0.15582846318495064,2
0,0.15932099714094475,2
1,0.33153346159026026,2
0,0.13500544307208995,2
0,0.05908187118735661,2
0,0.23641982578994836,2
0,0.43618679941539534,2
1,0.08332695738963145,2
0,0.06204518804448442,2
0,0.03698451559071511,2
0,0.12213156972175992,2
0,0.10628059608467286,2
1,0.2919509683206778,2
0,0.2540953653310788,2
0,0.30327813052566277,2
0,0.25469402400110386,2
0,0.18110177589422036,2
0,0.273899264795404,2
0,0.1271757748271698,2
1,0.18417499344827679,2
0,0.3247836114659857,2
0,0.25552195846992043,2
0,0.09344783314838237,2
0,0.07464595163585157,2
1,0.3401402362567084,2
0,0.14923917328678976,2
0,0.16408603410786332,2
0,0.21775304050675812,2
1,0.14752760825447492,2
1,0.3060286018561244,2
0,0.09662887034189717,2
1,0.2854272574579828,2
0,0.1969304048016255,2
0,0.3171482455129838,2
0,0.2325033676852364,2
0,0.12949712928395793,2
0,0.16572821923313186,2
1,0.2889309567382064,2
0,0.14750929586731687,2
0,0.15089953398161968,2
0,0.30086290542433686,2
0,0.11574998391481953,2
0,0.28080524325948797,2
0,0.1907195241046693,2
0,0.07534257862469781,2
1,0.1589382174839303,2
1,0.32791231860760356,2
0,0.3951712573853094,2
1,0.6311899919068097,2
0,0.0676888528234409,2
0,0.04427592043709057,2
0,0.1098282526758765,2
0,0.15108402674796104,2
0,0.07909290928624334,2
1,0.554181403295862,2
0,0.13139123274508585,2
0,0.27967828867785194,2
0,0.19955904526690565,2
0,0.37792863555550327,2
0,0.06271175803257528,2
0,0.12114430916252691,2
0,0.09806941916722094,2
0,0.18570851480473313,2
0,0.1158210196917918,2
0,0.24181939557820847,2
1,0.3778287540756339,2
0,0.19457690828747953,2
0,0.060711904475600056,2
0,0.23442496144206298,2
0,0.3495784172838412,2
0,0.09010886813743581,2
0,0.16587463332715574,2
1,0.3611787836586045,2
0,0.06049778423190676,2
0,0.31556026624501543,2
0,0.16753776251656238,2
1,0.2245264074780216,2
1,0.20110894326233097,2
0,0.05278301726069099,2
0,0.4555322609915872,2
0,0.4075369293840586,2
0,0.4318264176062148,2
0,0.44870890327654644,2
0,0.11880472490931537,2
0,0.09156540487788577,2
1,0.1575919968930138,2
1,0.36124990158319537,2
0,0.38234278049502646,2
1,0.2932270664703869,2
1,0.25413431746427106,2
0,0.19286291624650692,2
0,0.2520684179440906,2
0,0.2629749128519477,2
0,0.11429203041846202,2
0,0.22909780085502673,2
0,0.2290121107269384,2
0,0.1406751944218337,2
1,0.3537708903274036,2
0,0.1750485974971277,2
0,0.08888196610252047,2
0,0.2496164008222457,2
0,0.18051347660010145,2
0,0.22909507048141664,2
0,0.1823246647286165,2
0,0.2434876240746697,2
1,0.06916914082146053,2
1,0.07612608320751524,2
0,0.09327526460876047,2
0,0.41297890352100386,2
0,0.07318258232550542,2
0,0.09688106918476207,2
0,0.3342860815419243,2
0,0.1947518639253573,2
0,0.25500345818286896,2
0,0.2643992998403565,2
1,0.5229476062789582,2
0,0.07585270993105493,2
0,0.32057326629231053,2
0,0.3103646924885327,2
0,0.2850982290830619,2
0,0.08025210956053641,2
